owNumber,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScoreBins
524,2,1,32.0,8,0.40319553648256157,1,1,1,0.5795801999090913,2
9018,2,0,40.0,8,0.3096940275631433,1,0,1,0.09751331252134578,4
1174,1,0,36.0,3,0.3681307418482142,2,1,0,0.22452704233254273,0
8338,0,1,41.0,9,0.0,2,1,0,0.06930541866748274,0
1895,1,0,49.0,7,0.45958799447217796,1,1,0,0.5571041534466541,0
1349,0,1,32.0,7,0.3674792422692417,1,1,1,0.013721060361264501,1
2777,0,1,39.0,7,0.0,2,0,0,0.0745346680607998,2
6185,1,1,48.0,4,0.710028960363947,2,0,0,0.2508081021737576,3
6433,2,0,33.0,3,0.5486580228649808,2,1,1,0.8583119187882442,1
3220,2,0,37.0,10,0.48806258349754683,2,1,1,0.2634372082533882,0
4126,1,0,49.0,9,0.0,2,1,0,0.8917404112092705,2
7169,0,1,33.0,7,0.0,2,1,1,0.42703793212251767,0
9655,1,1,34.0,5,0.0,2,0,0,0.26715311312230317,4
3117,0,0,39.0,7,0.6180310101204836,1,1,1,0.08225380523840026,3
7026,1,0,51.0,3,0.0,3,1,0,0.37540275096271697,0
5953,1,1,29.0,10,0.0,1,1,1,0.2595054827736049,1
9200,0,0,26.0,6,0.0,1,1,0,0.5009919447307217,0
2180,1,1,40.0,3,0.35260061166667317,1,0,0,0.5816547480284366,3
6919,1,1,24.0,0,0.4306851040595806,2,1,1,0.9391623400034702,1
2848,1,1,38.0,7,0.39794045462841116,2,1,0,0.4512654958548541,0
9303,0,1,36.0,10,0.0,2,1,1,0.9143686222034203,3
2713,2,0,32.0,9,0.2712943729464023,1,1,0,0.7164484208241886,0
8043,0,1,37.0,6,0.3283163295503765,1,0,0,0.8626589839329655,1
3079,1,0,36.0,6,0.0,2,1,1,0.5113923879730514,0
9314,2,0,37.0,0,0.502107489140312,1,0,0,0.8008306793298761,2
1601,0,1,28.0,2,0.4586029730238282,1,1,0,0.8953087519858146,0
5882,1,1,38.91621420206537,0,0.5774469626293289,2,0,1,0.8782431722229472,3
3136,0,1,37.0,10,0.5732824430827672,1,0,1,0.16659155949393165,2
310,2,1,31.0,8,0.31247224719805566,1,1,0,0.2246486039416764,0
9301,2,1,41.0,9,0.6538355871900022,1,1,0,0.2469953380547842,2
5917,1,0,39.0,2,0.0,2,0,0,0.9560685545469592,1
4338,0,1,38.0,5,0.0,2,1,0,0.0824081699802331,4
3093,0,0,31.0,2,0.31721815817729027,1,0,0,0.020196878801925583,1
3974,1,1,38.91621420206537,3,0.5130321239193173,1,0,0,0.5739641635776216,2
9125,0,1,37.0,5,0.5822817941738816,2,0,0,0.8029858351472565,1
1976,0,0,35.0,5,0.0,2,1,0,0.2555305031630521,1
6637,0,1,24.0,2,0.0,2,1,1,0.5996384154686772,0
9646,0,0,31.0,5,0.4228378143492444,1,0,0,0.497678028251698,2
4196,2,0,47.0,2,0.41095888773007405,1,0,1,0.8323987940848351,1
736,0,1,38.91621420206537,6,0.0,1,1,1,0.4502604998777383,0
2006,2,0,32.0,3,0.496189628227142,2,0,1,0.26288615562786244,3
3525,0,0,35.0,7,0.4609504998623147,2,1,1,0.5235235464986906,3
8355,2,0,31.0,1,0.5128130309800286,2,1,0,0.6254182774454959,0
3242,2,0,31.0,8,0.40006438470695416,1,1,1,0.45190655707620075,1
1304,2,0,32.0,9,0.5344661252702243,2,1,0,0.2696230990059551,1
8697,1,1,38.91621420206537,0,0.21913602451098774,1,1,1,0.6845568751815798,0
775,2,1,49.0,6,0.45277243840317805,2,1,0,0.7944534203016388,1
9434,0,1,39.0,7,0.0,2,1,1,0.8519864147026041,1
5117,2,1,38.0,4,0.5102303887606319,1,1,0,0.29217215244055805,3
7245,0,0,33.0,7,0.0,2,1,0,0.6131290538246402,0
6645,2,1,33.0,3,0.49507495254348094,2,1,0,0.31310975198131424,0
3221,2,1,30.0,7,0.5268051661931744,2,0,0,0.468822022503149,0
6605,0,0,47.0,6,0.37753527737098364,1,0,1,0.3072262401059301,3
7663,2,1,50.0,10,0.4707035434187642,1,1,1,0.5035902928729694,4
1003,2,1,39.0,1,0.20279540589567666,2,1,1,0.9201476741028768,2
4198,0,0,58.0,2,0.525523370863445,1,1,0,0.40716438419869094,0
7765,2,0,44.0,2,0.4769168629382552,1,1,0,0.7269467734168612,2
3243,0,0,36.0,10,0.0,1,0,0,0.6034714815264858,0
8446,0,0,26.0,7,0.0,2,1,0,0.4330823093605439,2
2186,1,1,40.0,1,0.43715601820643596,1,1,1,0.9666409142073067,2
544,1,1,51.0,0,0.6748243081483802,1,1,0,0.5453859343567311,2
2710,0,1,37.0,4,0.8477265410828756,1,0,0,0.8820014311366734,1
4359,0,1,48.0,1,0.0,2,1,1,0.5502915528432966,0
5513,0,1,38.91621420206537,2,0.49897095669401076,1,0,1,0.42290593751703287,1
3073,0,0,30.0,8,0.41933176932514715,1,1,0,0.009205879161459918,2
1797,0,1,37.0,9,0.49808721142516477,1,1,0,0.30094108987408297,0
9354,1,1,37.0,0,0.7124116010608132,1,1,1,0.9725028240196938,1
2812,1,0,34.0,9,0.0,2,1,1,0.3374849298107969,2
9845,0,0,40.0,5,0.572208899637299,1,1,1,0.9480711907987212,1
2003,0,1,74.0,2,0.0,2,0,1,0.2577396141331497,1
9741,2,0,29.0,8,0.3196680771862393,2,1,0,0.3510917292601443,3
8548,2,1,47.0,2,0.4735488420816596,2,0,0,0.15556405636738305,2
5959,0,0,40.0,3,0.6588257407619166,1,0,1,0.9993512880480085,0
6568,1,0,54.0,1,0.7492968559465718,1,0,0,0.5572088634464591,1
2068,0,1,38.91621420206537,9,0.4811446751149043,1,1,1,0.2947777012704713,3
228,2,0,39.0,6,0.297316531983165,3,1,1,0.42871564234384385,0
1050,2,1,40.0,3,0.43025217928123727,1,1,0,0.2622152415555686,1
8579,0,1,47.0,10,0.5487593787581245,1,1,0,0.3553333843382043,0
5830,0,1,32.0,9,0.5791336235361537,1,1,0,0.5177964495609331,0
7622,0,1,39.0,5,0.0,2,0,0,0.9073360505928315,1
6666,1,1,32.0,8,0.0,2,0,1,0.9134933386138375,0
6169,0,0,26.0,10,0.6476046110992716,1,1,1,0.09224190910231926,0
5373,1,0,39.0,5,0.0,2,1,1,0.4154990801621555,1
2228,1,1,58.0,6,0.3918264583042462,1,1,1,0.6601757967885933,1
6121,0,1,40.0,7,0.0,1,1,1,0.7068051498918145,2
8762,1,1,63.0,10,0.0,2,1,0,0.15382108991408677,1
6296,1,0,50.0,1,0.5591616101979892,3,0,0,0.3476313987985853,0
8774,1,1,34.0,9,0.0,2,1,0,0.5937467028101183,1
7751,0,1,25.0,0,0.0,2,1,1,0.921135618451562,0
4137,0,1,44.0,2,0.0,3,1,0,0.5126428073881055,1
4616,0,0,44.0,1,0.0,2,0,1,0.44799893389818723,0
2894,0,1,50.0,9,0.0,2,0,0,0.1858171455373988,1
6926,2,1,29.0,9,0.3304787214601754,1,1,1,0.42064967204368015,1
2771,0,0,32.0,5,0.0,2,1,1,0.3773051826449426,2
6591,1,0,38.91621420206537,0,0.0,2,1,1,0.04496039371760002,2
6939,0,0,33.0,4,0.0,1,1,1,0.33937351017022127,2
6576,2,0,55.0,6,0.4615288223198511,1,1,0,0.8026505531278236,3
4536,2,1,37.0,9,0.40331845491530055,1,1,1,0.1727153443153821,2
5445,0,1,33.0,5,0.5406925576834802,2,0,1,0.19873607929557272,2
8717,0,1,38.0,5,0.0,2,0,1,0.40313219912501647,0
447,0,1,37.0,2,0.0,1,0,0,0.6045339829953761,2
8040,0,0,43.0,4,0.3690723592196338,2,1,1,0.8367059054139669,2
103,0,1,31.0,9,0.32951287114222355,1,1,0,0.20981573740292198,2
2443,0,0,34.0,1,0.0,2,1,0,0.8351972113336823,2
10,0,1,27.0,2,0.5364882610306042,1,1,1,0.3586049967771922,2
5049,0,1,42.0,2,0.06733247750112407,1,1,1,0.38749190547697304,2
985,0,1,25.0,1,0.49634805908646024,2,0,1,0.05856554300935739,3
1919,0,0,28.0,3,0.4349098472610932,2,0,1,0.25452345699014256,3
915,0,1,35.0,10,0.49631912303517345,1,1,1,0.9690035398380544,0
202,0,1,42.0,4,0.4201713133806639,1,0,1,0.6070453728331056,3
9565,1,1,42.0,1,0.0,2,0,1,0.9174942206980766,0
5283,0,1,32.0,8,0.4637659856238842,1,1,0,0.543985850648737,4
1882,1,0,36.0,2,0.0,2,1,1,0.07355812480091847,0
3133,0,1,39.0,4,0.5329139412739252,1,1,1,0.5407574923405185,1
2054,0,1,63.0,8,0.6768986164860802,1,0,0,0.9205663140829949,4
5604,1,1,39.0,1,0.0,2,1,0,0.7956696864550564,1
708,0,1,42.0,4,0.0,2,1,0,0.031106620682275155,1
8318,0,0,27.0,4,0.0,2,0,0,0.4437417273349605,1
1482,1,1,38.0,8,0.0,2,1,0,0.902159256208968,1
8202,1,0,49.0,10,0.32810883494569454,1,0,1,0.05566941642926899,2
1166,2,0,49.0,5,0.6168895905106333,2,0,0,0.9813242164626721,2
548,2,0,30.0,7,0.5737961576351578,2,1,0,0.20936204407520914,0
2294,1,0,38.91621420206537,0,0.23030952527378748,1,1,0,0.989056554900993,2
368,2,0,38.91621420206537,8,0.4095005665447673,2,1,1,0.9467305127639689,0
2526,0,1,34.0,10,0.41649894584689745,1,0,1,0.6322581806562526,0
1580,2,1,41.0,8,0.15027133128036171,1,1,1,0.9789129861901812,1
60,0,1,51.0,4,0.16216113881137956,1,1,1,0.23384083179943682,1
8813,0,1,26.0,3,0.5500169411413217,2,0,1,0.8449716447920775,1
7660,0,1,31.0,10,0.4515465621918445,1,1,1,0.613199310534156,2
6844,0,1,38.91621420206537,1,0.5164446648438018,1,1,1,0.6165028760246604,2
3619,2,0,46.0,8,0.36692212363992094,1,1,0,0.7361271501428387,0
7797,0,0,36.0,3,0.0,2,1,1,0.04135714960778754,2
426,0,1,26.0,9,0.6493626555706343,1,1,0,0.491830269790765,1
588,0,1,44.0,5,0.0,1,1,1,0.5867788373789696,2
4896,0,1,31.0,7,0.0,2,1,1,0.7160325311067207,3
9511,0,0,26.0,2,0.6614159159202846,2,0,1,0.8441946205862659,1
7713,0,1,30.0,3,0.0,2,1,0,0.8515605740348202,0
2253,2,0,33.0,7,0.7463505999587323,1,0,1,0.9521870838665092,2
7058,2,0,72.0,8,0.5392245911477446,2,1,1,0.31862112831775435,4
6403,0,1,36.0,3,0.6194673303411757,1,1,1,0.9992441278142062,2
9210,0,1,24.0,1,0.46267518417537584,1,1,0,0.44865844688167716,0
8580,0,1,34.0,4,0.42250437219350695,1,0,1,0.71498698125671,1
5811,1,0,42.0,7,0.0,2,0,0,0.6520270185802743,0
4962,2,1,45.0,0,0.518819493603957,2,1,0,0.7542960352713683,2
6210,0,0,40.0,9,0.3094562816321161,1,0,0,0.945290325226059,2
4548,2,1,37.0,9,0.48827147309092717,1,0,1,0.9985066573857803,4
9166,2,0,46.0,2,0.56487827388403,1,1,1,0.29125606495420314,1
100,0,1,34.0,9,0.0,2,0,0,0.03261611483896712,0
832,1,0,38.91621420206537,5,0.0,1,0,1,0.7850370210355088,2
586,0,0,51.0,2,0.4023414845445815,1,0,0,0.8981018687284634,3
236,2,1,42.0,6,0.39920889792345576,1,1,0,0.16727277454996953,3
3660,0,0,42.0,9,0.5771346047313474,1,0,1,0.06236500585805944,0
2886,1,1,42.0,5,0.0,2,1,0,0.5775452055671316,1
2724,0,0,41.0,8,0.4844933654138221,1,1,1,0.0029363804243305227,1
9879,1,0,43.0,8,0.5118118276627774,1,0,1,0.6951300349183347,2
2382,1,0,41.0,7,0.7170873640369284,1,0,0,0.07328084832101465,1
2088,0,0,52.0,7,0.2629418581863258,2,1,0,0.07298907045622856,2
5526,0,1,51.0,10,0.49183885776093395,2,1,1,0.6391293868564447,1
4430,0,1,38.91621420206537,7,0.562278453375233,1,1,0,0.26394510675769534,1
3188,1,0,45.0,8,0.43461590321393045,1,0,1,0.5790882029233791,0
6372,0,1,34.0,5,0.0,2,1,1,0.3870513134004297,1
9788,0,1,32.0,7,0.25541083234232675,1,0,1,0.5457921231477606,0
6137,1,0,33.0,6,0.5802380161602665,1,1,1,0.7730087223329828,3
9284,0,0,27.0,3,0.0,2,1,0,0.14064068118505316,0
7554,1,0,35.0,8,0.0,1,1,1,0.8258329670483531,2
2015,0,1,32.0,3,0.4636325848474973,1,1,0,0.386501460889515,0
4360,2,0,44.0,2,0.5083196926688442,1,1,0,0.541987009759432,0
3717,2,0,27.0,2,0.5876328512504818,1,0,0,0.9375719381200904,1
1539,1,0,36.0,4,0.3916582226672192,1,1,1,0.23204606039876807,1
6411,1,0,63.0,1,0.0,2,1,1,0.9326617691989584,2
1432,0,1,48.0,2,0.0,1,1,0,0.2161087383845157,1
7967,1,0,38.91621420206537,4,0.0,2,1,1,0.030822693567235666,2
8968,0,1,38.91621420206537,7,0.0,2,1,1,0.41723019548366863,4
2362,2,0,43.0,5,0.617167870827554,2,1,1,0.7595326353666775,2
2355,2,1,35.0,2,0.5096209779835311,2,1,0,0.6954270132797682,2
8975,1,0,43.0,1,0.0,2,1,0,0.15977120815037835,2
1063,2,1,38.0,9,0.26748569508839226,1,1,0,0.3928128136237011,1
9935,2,0,43.0,10,0.47265736458974245,1,1,1,0.8062273447114199,2
3948,0,1,61.0,10,0.2936977320154171,1,1,1,0.8607309498057063,2
5442,0,1,29.0,1,0.5402053877731792,1,1,0,0.3341006566127065,3
2555,1,1,30.0,2,0.5784334587800171,1,0,0,0.03771910217425764,3
925,0,0,34.0,9,0.2802033287698603,1,1,1,0.34297665427048285,3
9156,1,0,39.0,2,0.6056772293483782,2,1,0,0.7947611496897954,0
8587,2,0,46.0,9,0.5938816034829122,2,1,0,0.8845407236391074,1
3718,2,1,39.0,0,0.6155481693782524,1,1,0,0.8576193026434024,1
4814,1,1,39.0,3,0.0,2,0,1,0.06227559731954401,0
9626,2,0,44.0,0,0.5256041207806724,2,1,1,0.7902011642111821,0
8956,1,1,50.0,4,0.0,1,0,0,0.5355544954543159,0
2659,2,1,40.0,2,0.6574341797500333,3,0,0,0.8851666334134909,1
7378,0,0,38.91621420206537,0,0.4602106775703235,1,1,1,0.3030840945310277,2
3239,0,1,54.0,6,0.0,1,1,0,0.5513639552577271,2
9224,0,0,67.0,0,0.5135298957437261,1,1,1,0.6730687780683056,0
3110,2,0,47.0,10,0.535602004782101,1,0,0,0.13401934884781494,4
2262,2,0,61.0,1,0.26346111283669,1,1,1,0.7199172020927997,3
3211,1,0,53.0,1,0.43575485170094364,1,1,1,0.3792783710844385,1
2598,1,0,40.0,2,0.7984215822448072,1,1,1,0.5662198239931913,1
7382,2,0,25.0,8,0.5652728564015773,1,1,1,0.36926706500470796,1
4501,2,1,32.0,9,0.30883933791604395,1,0,0,0.1656731217831303,3
4145,0,1,44.0,8,0.34863410080164425,1,0,1,0.9430020566964145,1
4018,0,1,46.0,9,0.718324479871489,1,1,0,0.06727172444968493,4
3881,0,0,72.0,8,0.0,2,1,1,0.7680376475953453,2
3395,0,1,29.0,6,0.0,2,1,1,0.013929780294018078,0
8555,0,0,24.0,3,0.0,1,1,1,0.9941671929669282,1
1561,2,0,43.0,10,0.44170483721099674,1,0,0,0.36428658936928476,2
8341,2,0,25.0,7,0.5122565500598272,2,1,0,0.10336427128790798,0
2516,0,1,40.0,4,0.0,1,1,0,0.4272610034258271,0
2269,0,0,56.0,9,0.49336860236759883,1,1,0,0.4975097621822884,1
4270,0,1,38.91621420206537,4,0.4488307184801607,1,0,1,0.01018582274607225,3
1730,0,1,33.0,0,0.5271303181303613,2,0,1,0.37291976383744646,1
1154,2,0,45.0,7,0.5406298629056921,1,0,0,0.7181082793406769,3
5070,1,0,29.0,9,0.0,2,0,1,0.4286643374442259,1
3801,0,0,28.0,2,0.0,2,1,1,0.19382931069917175,4
1669,0,1,24.0,10,0.0,1,0,0,0.4608892149200248,0
7110,0,0,39.0,8,0.4062546271276916,1,0,0,0.44601239418364447,1
9019,0,1,67.0,9,0.0,3,1,1,0.3615704799808382,1
7432,0,1,38.0,3,0.0,2,1,0,0.33278188066960396,2
4550,0,1,59.0,9,0.0,2,0,0,0.5189905135940482,0
7959,0,1,34.0,6,0.5826195408661741,2,1,1,0.44417006824151706,2
1411,0,0,73.0,7,0.0,2,0,0,0.6544240975013113,0
1300,2,1,38.91621420206537,8,0.6120903909631198,2,1,1,0.3833767124760415,1
208,0,1,34.0,5,0.5378858404223006,1,1,1,0.7597866096212188,1
7386,0,1,38.0,4,0.0,2,0,0,0.4403863068923082,1
6423,0,1,47.0,9,0.6072067348141232,1,0,1,0.08830943355090409,3
8958,2,1,37.0,6,0.6078038298338582,1,1,1,0.49952625475732926,1
3411,2,1,38.91621420206537,1,0.5539798250357347,2,0,0,0.6118676333589858,0
2910,2,1,38.0,6,0.25180119944316837,2,1,1,0.07227940268295621,1
8330,0,1,43.0,2,0.4483869127899699,2,1,0,0.15183250000375034,2
7066,1,1,53.0,8,0.0,1,1,1,0.25852463910303436,0
6057,0,1,25.0,6,0.0,2,1,1,0.10603057592000034,3
7761,2,1,34.0,6,0.43348384995676936,2,1,0,0.8316454721425895,3
5321,1,1,36.0,3,0.3105254009705694,1,1,0,0.336164253686227,0
7979,2,0,30.0,2,0.3629257201599263,2,1,0,0.6648714452230188,1
9990,1,1,28.0,4,0.0,2,1,1,0.8972107836298366,4
1968,1,1,25.0,5,0.0,2,1,1,0.8161261400463744,0
4677,1,0,42.0,3,0.41136331488215,1,1,0,0.1549670493532132,2
4710,0,1,31.0,1,0.0,2,0,1,0.9633368486690478,0
6951,1,0,38.0,6,0.4905650736520155,2,1,1,0.9433220372545578,1
6760,0,1,92.0,1,0.5024997998191219,2,1,1,0.17214268962685936,2
6742,1,1,44.0,9,0.4006594470288714,1,1,1,0.23645943187574409,1
478,0,0,38.91621420206537,8,0.401805888598036,2,1,0,0.7368038147643099,1
6642,1,0,33.0,7,0.0,2,1,1,0.018593325662600774,1
7687,0,1,48.0,9,0.0,2,1,1,0.3605046781967678,2
4122,1,1,42.0,7,0.0,2,0,1,0.8648640445162512,1
4010,0,0,39.0,1,0.3595765515791691,1,1,0,0.9567858730508764,0
9556,2,0,72.0,5,0.5925393453573122,1,1,0,0.012971588786729132,3
5103,1,1,20.0,9,0.41653872295321187,2,0,0,0.36551465664971006,1
2914,0,0,40.0,6,0.0,2,1,1,0.42074218087827386,3
5919,2,1,28.0,2,0.46482342691409095,1,0,1,0.2994971519780139,1
4219,2,0,19.0,9,0.33278495663318924,1,1,1,0.7151219441456659,1
2213,2,0,37.0,8,0.6809142309532926,2,0,0,0.5492103495883857,3
6051,0,1,44.0,6,0.39403464570017255,1,1,0,0.7575979506042827,2
1314,0,1,38.0,3,0.0,2,1,1,0.40028687739679136,4
4058,0,0,26.0,6,0.5429060061796405,1,0,0,0.7987300287177425,0
7911,1,1,28.0,6,0.4929969773783452,1,1,1,0.35272058481584995,0
8386,0,0,62.0,4,0.44267347750634534,2,0,1,0.6283070533235924,1
5108,1,0,37.0,9,0.44923486663449697,1,1,0,0.5804838362063577,4
9272,1,0,47.0,8,0.44154692449033794,1,1,1,0.3570770008535815,1
9648,0,1,31.0,5,0.0,2,0,1,0.00039248748255458387,1
7844,2,0,36.0,5,0.41331797304634726,1,1,0,0.9703975729682184,1
8167,1,1,37.0,8,0.0,1,1,1,0.003977779877978346,0
4828,1,1,52.0,4,0.4435447475905457,1,0,1,0.16464002312220816,1
1055,1,0,22.0,7,0.5643915423987486,1,1,0,0.1518546021145019,1
610,2,0,51.0,2,0.44248634973666007,1,1,0,0.432034759319515,2
2537,0,1,58.0,3,0.0,1,0,1,0.9746866825781861,2
9716,1,0,34.0,7,0.0,2,1,0,0.4947385975360647,2
5053,0,1,38.0,0,0.41957896132250355,1,0,1,0.8991952231438102,1
238,2,0,43.0,3,0.463217954349513,3,1,0,0.27898854340589524,0
110,2,1,35.0,9,0.37000636393844216,1,1,0,0.49723888631364294,0
8441,1,0,33.0,8,0.3856906204427463,1,1,1,0.1842799487351042,1
3878,1,1,45.0,4,0.0,1,0,1,0.8746098752430856,1
7548,0,1,29.0,4,0.5131328022465217,1,1,1,0.23723940636330768,0
9445,2,1,41.0,2,0.509823370915259,2,1,1,0.22099295482718595,1
1802,0,1,30.0,7,0.4501264636968739,1,1,1,0.49507607976561757,0
8674,0,0,56.0,1,0.0,1,1,0,0.06609306188741024,3
132,2,0,38.91621420206537,9,0.5215760311288141,1,1,1,0.5746730312744868,3
2523,0,1,35.0,1,0.0,2,0,0,0.5584332803782761,0
922,1,1,61.0,1,0.0,1,1,0,0.11219206434214465,1
1697,2,1,44.0,8,0.3805880706385609,2,0,0,0.5350611483396664,4
7363,0,1,73.0,6,0.2653394850474948,1,1,1,0.31381606943463103,2
7900,0,0,40.0,7,0.0,2,1,0,0.9198466453546312,1
4260,1,0,37.0,3,0.0,3,0,0,0.494475922450594,3
1468,2,0,38.91621420206537,0,0.7186313773851368,2,1,0,0.817959715152797,1
7682,0,1,33.0,2,0.5826811993666433,2,1,1,0.2789528900009951,1
8867,2,1,34.0,3,0.4891490405526802,1,1,1,0.23382623040500367,0
9126,1,1,34.0,2,0.0,1,0,0,0.8709704776806185,3
2535,2,0,35.0,5,0.4113810113102097,1,1,0,0.860887814786312,2
5365,2,1,33.0,2,0.5067959664419925,2,0,1,0.5269098698925747,4
6254,2,0,34.0,5,0.4225284855695793,1,1,1,0.08683324257466588,0
7541,0,1,37.0,1,0.0,1,1,0,0.1522643912493643,0
7106,1,1,45.0,5,0.5325588967217727,1,0,0,0.676231030063371,0
7910,0,1,61.0,5,0.0,1,0,0,0.15816480473885255,1
6092,2,0,33.0,2,0.3324658230758154,1,0,1,0.3745660710597862,4
1995,0,0,49.0,7,0.0,1,1,0,0.3169983733446544,2
4517,2,0,38.91621420206537,8,0.44455192943079,4,1,1,0.04743658019340846,0
8193,0,1,36.0,8,0.45610339241721615,1,1,0,0.1347335670556538,1
1953,2,1,27.0,9,0.3773137133088578,2,0,1,0.022296829347202656,1
3277,2,0,54.0,1,0.3025166114257785,1,1,1,0.9608071570835014,3
504,1,1,44.0,9,0.3094377880676573,2,1,1,0.5567263673680837,1
9717,2,1,39.0,5,0.4612658071649729,3,1,1,0.9280274266192421,4
717,2,0,37.0,4,0.2336804158214198,1,0,0,0.9102220262035023,0
4719,0,1,26.0,8,0.45027273822610614,1,1,0,0.7250694441319145,0
8425,0,1,26.0,2,0.28410455416380415,1,1,1,0.5437296261793001,2
230,2,0,29.0,3,0.5214476523117415,1,1,0,0.30521389792725206,1
8344,2,0,49.0,9,0.5298361976370567,1,1,0,0.8553070318215389,4
1243,2,1,30.0,4,0.4544781508699409,1,1,1,0.9686174029619827,2
169,1,0,39.0,2,0.0,2,1,0,0.20356774071923867,1
9988,1,1,30.0,8,0.7186492730972963,2,1,1,0.009515058688104714,1
9015,1,1,60.0,7,0.4858864011280437,1,0,1,0.15152677080661203,1
3016,2,1,38.91621420206537,8,0.34260077468106676,2,1,0,0.043733226523132954,2
3515,1,0,32.0,2,0.0,1,0,0,0.6565134970389671,1
1116,1,1,48.0,5,0.3470342480486799,1,0,1,0.42821504453675324,0
5115,0,1,60.0,8,0.7399361230689322,1,0,0,0.9608165579812872,2
8023,0,0,31.0,3,0.5451980124679309,1,1,0,0.2967024350825504,1
7678,0,1,36.0,4,0.6438191697672948,1,1,0,0.5046948483580181,2
3124,0,1,30.0,8,0.32269902891648167,2,1,0,0.8737165399295632,1
1094,0,1,40.0,4,0.0,2,1,1,0.7385917855155166,1
9532,0,0,60.0,5,0.0,1,1,1,0.19453322792326666,3
6562,2,0,48.0,7,0.6707367919779701,1,1,0,0.08317889358433729,0
2396,0,1,52.0,8,0.6776011726514141,1,0,0,0.2820061315855664,2
6714,0,0,46.0,0,0.0,3,0,1,0.6577740174186635,1
1164,2,0,32.0,5,0.269013765708619,2,0,1,0.3868308923502194,3
38,1,1,33.0,7,0.3050983767951363,1,0,1,0.49225636048242605,4
654,2,1,48.0,4,0.5340595458498708,1,1,1,0.09638660492076993,0
5862,0,1,38.91621420206537,3,0.3680696014864044,1,1,1,0.815603740157185,0
9720,2,0,47.0,9,0.5113579780539582,1,0,0,0.7480843920594417,0
9740,0,0,25.0,3,0.0,2,1,0,0.8980726659395971,2
7872,0,0,36.0,3,0.3655332330349745,1,1,1,0.47695479918332195,2
9869,0,0,43.0,0,0.37123993251602677,1,1,0,0.8377964095571125,2
3631,0,1,46.0,9,0.5710172604343063,2,0,0,0.9655314582542632,1
4806,2,1,41.0,1,0.35958069668844433,1,1,0,0.8717137486629972,1
788,2,1,42.0,2,0.7080169083790157,1,0,1,0.23579736864870593,2
6950,2,1,37.0,2,0.39721358580290517,2,0,1,0.7385165283284553,3
5841,1,1,71.0,4,0.0,2,1,1,0.8680218960910766,1
3262,0,1,51.0,3,0.0,2,1,1,0.027706595979916076,1
6466,1,1,26.0,6,0.0,2,1,1,0.9290743265981901,2
2613,1,1,34.0,3,0.0,2,0,0,0.6564111872683841,0
9045,1,1,47.0,1,0.0,1,0,0,0.6444169418179436,0
9094,0,1,31.0,4,0.0,1,1,0,0.8468324224963484,0
9528,0,0,40.0,9,0.3978366674692502,1,1,1,0.8199687070115196,4
2333,0,0,29.0,6,0.6240359581852537,1,1,0,0.9030216385664831,0
1853,1,1,38.0,10,0.3786833132129464,1,1,1,0.5261316455721521,2
6662,0,1,36.0,4,0.0,2,1,0,0.15707055023754765,4
1499,2,0,25.0,7,0.42475548538452407,2,0,1,0.8851555823581152,1
5787,0,1,40.0,5,0.0,2,0,0,0.5036285965309687,1
7455,0,1,46.0,0,0.0,2,1,1,0.9217840303749008,2
7349,1,1,25.0,2,0.0,2,0,0,0.47606621432346785,0
6931,0,1,30.0,3,0.6586626466546638,1,0,0,0.674116728147538,3
841,2,1,50.0,6,0.5792740789696726,1,0,0,0.45966649815057337,2
2429,0,1,40.0,2,0.7194829582002797,1,1,0,0.9000401538346912,0
9211,1,1,36.0,0,0.0,1,1,1,0.8977314833566605,0
6164,2,0,38.91621420206537,7,0.5549911519852543,2,1,0,0.5339905460971522,0
2047,2,1,34.0,8,0.47835700941366277,2,1,1,0.0016591584496319397,0
9281,0,0,45.0,6,0.28894078069705514,1,0,1,0.700217870806662,2
4990,0,1,40.0,9,0.0,1,1,0,0.000475495409811637,1
6876,0,0,38.91621420206537,7,0.28733957281221234,4,0,1,0.5661402663954408,1
6268,2,1,48.0,9,0.455041965445014,1,0,0,0.866390840325251,2
8200,0,1,32.0,9,0.4817881634730659,2,0,1,0.3944627211898736,4
8392,2,1,38.0,10,0.3373951152836596,1,1,1,0.9238016230550017,1
8182,0,1,38.91621420206537,8,0.5181058173858558,2,0,1,0.2301694811854532,1
8603,0,1,63.0,8,0.0,2,0,1,0.2850414714605245,1
4438,0,0,24.0,0,0.0,2,1,0,0.5467729668183311,2
2596,0,1,29.0,10,0.5189608258875148,1,1,0,0.9233046255917439,1
7650,0,0,31.0,3,0.44074185658408166,1,1,1,0.47356352531666773,2
8552,1,1,32.0,7,0.0,2,1,0,0.3396054323187864,0
1940,0,1,37.0,7,0.4183390156537263,1,0,1,0.4043998201828275,2
8946,1,1,35.0,2,0.6970739793196513,1,1,1,0.11152550068531543,0
9735,2,1,38.91621420206537,3,0.3083200832656797,2,1,1,0.1043618665582563,1
3880,0,0,33.0,9,0.6049174387895899,2,0,0,0.9012778720367794,3
8319,0,0,39.0,6,0.5804908678260564,1,0,0,0.5205864660075037,0
7072,1,0,63.0,5,0.0,1,1,1,0.8679085352651177,2
6271,1,1,24.0,9,0.0,1,0,0,0.0543648918471714,2
4296,2,0,34.0,8,0.44601945754150624,1,0,1,0.9861453268787168,0
